altitude_m,ambient_temp_c,pressure_kpa,load_current_a,vibration_g,operating_hours,internal_temp_c,dielectric_margin,health_status
1697.3,-27.4,82.53,17.01,1.79,3433.5,19.4,30.56,0
4581.4,-25.8,57.11,10.56,1.81,121.4,3.1,27.78,1
933.2,-5.4,90.61,43.24,2.76,279.7,159.6,17.02,2
683.9,-18.5,93.37,21.37,1.98,2668.1,42.1,29.77,1
2046.1,-21.4,79.04,21.13,0.11,963.3,43.4,25.39,1
3275.7,8.4,67.68,10.15,3.69,3166.3,33.5,33.58,0
5709.6,8.8,49.09,20.39,3.78,2765.4,87.1,16.15,2
4863.0,21.8,55.02,43.84,3.76,2932.9,237.8,10.22,2
4956.2,-8.7,54.34,19.43,1.79,1519.3,60.9,18.46,1
3053.0,-34.5,69.64,47.68,2.66,3202.8,181.3,12.07,2
2575.6,-19.5,73.98,47.42,1.86,4149.2,188.4,12.88,2
2726.2,33.5,72.58,8.96,0.18,4990.4,53.8,38.29,0
6425.9,4.7,44.49,10.51,2.86,4193.8,37.2,21.69,1
740.7,13.2,92.74,43.41,0.71,2791.9,177.3,17.36,2
5702.2,-39.4,49.14,20.85,0.49,975.2,41.3,15.93,2
3972.1,-1.1,61.87,2.21,3.8,3410.4,2.0,50.67,1
3131.7,-37.2,68.94,15.15,0.15,4688.9,6.4,27.42,2
4851.5,2.7,55.1,30.69,4.8,1067.2,133.6,13.54,2
3420.0,29.1,66.44,40.36,2.62,1287.4,204.1,13.19,2
5740.5,32.6,48.88,8.4,4.92,753.6,55.3,26.56,1
5904.2,0.5,47.8,7.31,0.38,3686.2,19.4,27.62,1
3030.3,-5.6,69.84,46.26,2.96,2038.7,201.0,12.41,2
2161.0,30.9,77.92,38.06,1.81,322.9,179.7,16.21,2
4054.1,10.5,61.21,30.31,4.23,4376.0,132.6,15.18,2
5974.2,-35.1,47.35,38.92,1.87,2792.8,161.9,9.68,2
1764.0,-5.1,81.85,22.59,1.38,1662.2,64.9,25.12,1
4237.8,-22.0,59.75,38.41,4.3,1726.5,150.2,12.34,2
4289.4,-4.8,59.35,19.85,1.94,1458.4,63.8,19.89,1
4898.7,-5.8,54.76,13.72,0.18,2282.8,36.7,23.09,1
1289.4,3.7,86.76,36.99,2.01,1691.8,139.2,18.46,2
4794.9,-13.2,55.52,22.14,3.31,2744.3,69.4,17.27,2
5954.2,-27.7,47.48,49.11,1.35,3869.9,244.8,8.03,2
1578.1,-2.2,83.75,18.78,2.22,3375.6,51.2,29.1,1
1925.3,22.3,80.24,46.24,0.38,1479.3,214.9,14.27,2
6328.4,9.8,45.09,46.78,2.98,2648.4,271.0,7.94,2
1585.9,-14.6,83.67,13.61,3.81,4202.2,19.4,35.44,1
5626.3,30.2,49.65,40.31,2.13,350.3,232.3,9.87,2
3453.7,28.4,66.16,22.79,2.16,400.7,107.2,20.18,2
1983.4,-24.3,79.66,46.04,0.53,2785.3,167.9,14.21,2
5724.5,-37.0,48.99,23.61,1.09,3199.2,59.1,14.58,2
3171.8,15.6,68.59,37.73,0.86,1065.0,172.3,14.37,2
3588.9,22.1,65.01,24.41,2.46,3728.6,109.6,18.89,2
2655.4,32.6,73.24,12.93,2.69,3234.9,66.5,31.93,0
4057.7,26.7,61.18,11.57,4.75,4617.2,58.5,28.36,1
1481.1,5.0,84.75,22.42,0.46,853.1,73.1,26.14,1
2846.5,-0.2,71.49,38.26,3.04,3759.4,156.3,14.81,2
6316.5,-37.9,45.17,31.04,2.68,427.4,109.1,11.01,2
2048.8,-21.5,79.01,35.05,2.63,2830.8,110.2,17.54,2
4440.4,-5.5,58.18,15.55,4.38,2764.0,43.7,22.77,1
2451.1,7.1,75.14,25.11,1.11,1948.0,91.8,21.4,1
5140.8,1.8,53.01,4.13,0.3,4224.4,9.9,37.51,0
1285.2,15.7,86.81,41.24,3.39,31.8,173.5,16.94,2
6318.9,-19.0,45.15,49.51,1.79,2605.7,263.6,7.59,2
3222.7,2.4,68.15,21.53,0.19,1093.6,74.1,21.61,1
1916.3,-33.4,80.32,2.53,1.33,3720.1,-30.1,64.13,2
941.0,-9.0,90.52,10.15,1.62,224.9,12.7,44.92,0
1518.5,16.3,84.36,33.32,3.12,4159.5,135.0,19.47,2
3618.6,12.0,64.77,31.38,0.95,4192.1,136.6,15.65,2
2522.0,34.3,74.48,39.82,2.12,4166.0,196.5,14.95,2
5473.3,-19.2,50.69,14.19,2.46,771.3,27.2,20.96,1
3085.3,-2.6,69.35,38.65,2.35,3155.7,158.6,14.25,2
1992.3,-15.3,79.57,35.02,4.87,81.7,115.8,17.67,2
4202.9,-7.0,60.03,17.5,0.32,4241.3,50.2,21.83,1
4740.7,24.3,55.92,28.18,4.76,3617.6,139.7,14.64,2
1502.3,11.3,84.53,9.07,2.95,2660.5,30.5,44.33,0
1505.7,26.2,84.5,23.72,4.0,3655.7,99.9,25.06,1
720.0,-24.7,92.97,44.3,2.21,480.7,143.8,17.12,2
4918.4,25.5,54.61,22.22,2.32,2648.0,109.2,16.95,2
4482.8,-35.5,57.86,42.3,4.41,1463.5,164.8,11.06,2
3347.8,26.6,67.06,30.33,4.49,4863.4,143.4,16.63,2
5565.0,-15.3,50.06,11.21,1.27,4287.0,18.2,23.6,1
5334.0,-16.4,51.65,29.89,1.08,3669.0,114.0,12.95,2
4012.1,-1.6,61.54,26.29,2.53,4669.4,98.2,16.96,2
5709.6,30.6,49.09,21.13,4.51,1740.7,112.9,15.77,2
1735.0,-36.4,82.15,7.74,1.68,4505.4,-20.8,46.3,2
1171.5,-13.6,88.02,22.0,3.29,1632.9,51.4,27.5,1
2118.5,24.2,78.33,5.49,3.57,3666.7,34.1,50.56,0
842.5,-10.3,91.6,6.74,3.92,3684.7,1.9,54.72,1
3687.0,-25.1,64.2,21.96,2.86,101.6,50.9,20.08,1
6119.6,-8.1,46.41,16.66,2.07,1811.7,52.5,17.41,2
736.1,-11.1,92.79,46.43,4.84,107.0,169.1,16.44,2
1232.7,28.7,87.37,20.03,3.1,4985.5,85.9,29.09,1
3213.2,17.1,68.23,38.38,3.67,619.8,178.1,14.1,2
6103.3,-2.1,46.52,27.45,1.79,2718.6,119.8,12.42,2
2396.9,34.1,75.65,35.8,3.38,3954.9,172.8,16.52,2
3543.4,-5.1,65.4,14.49,1.36,1014.3,36.9,26.71,1
749.4,-35.6,92.64,47.21,1.3,2430.4,149.0,16.19,2
1390.1,-20.3,85.7,27.44,3.6,3041.1,69.5,22.89,1
6419.8,-7.3,44.53,41.9,2.65,809.4,218.0,8.58,2
6290.7,-28.2,45.33,19.52,3.45,3895.0,48.4,15.35,2
529.6,31.1,95.12,6.81,1.42,1503.7,43.2,56.59,0
6210.9,17.5,45.83,34.34,3.03,1063.0,185.6,10.34,2
4334.7,-19.9,59.0,2.37,2.28,2795.9,-16.4,47.69,0
5707.5,4.3,49.1,24.81,3.03,2057.5,107.3,14.1,2
3228.4,14.1,68.1,11.25,1.53,4602.2,43.0,32.04,0
3593.6,30.6,64.98,32.11,3.61,4401.5,159.1,15.43,2
3433.1,26.1,66.33,49.01,4.05,2421.9,256.0,11.24,2
4501.2,-1.4,57.72,24.29,1.37,1802.7,90.9,16.83,2
1337.9,18.1,86.25,41.24,1.57,1634.3,176.4,16.83,2
679.8,2.2,93.42,26.37,3.34,1345.1,83.5,25.68,1
2347.6,1.5,76.12,25.8,3.51,2727.3,88.8,21.26,1
4728.1,-31.4,56.01,46.66,3.55,4026.8,202.1,9.89,2
1711.1,-30.5,82.39,44.72,3.45,1560.7,150.9,15.06,2
4540.6,-0.3,57.42,39.72,2.02,958.6,183.8,11.55,2
6319.5,-19.8,45.15,16.22,2.03,2382.7,39.4,17.22,2
1063.4,-38.4,89.19,28.16,1.35,354.5,52.8,23.37,2
4535.6,14.2,57.46,12.75,0.87,3509.4,51.7,25.26,1
3162.5,-37.6,68.67,23.31,3.49,2596.6,42.2,20.62,2
5708.9,4.6,49.1,25.24,0.56,2486.9,110.2,13.93,2
1562.9,0.4,83.91,41.92,4.7,1509.2,164.7,16.16,0
4655.8,32.7,56.55,45.01,4.15,4524.3,253.6,10.28,2
5528.7,-3.7,50.31,21.9,4.3,461.5,81.8,15.77,2
6167.7,-35.2,46.11,2.85,4.54,4350.4,-30.1,35.88,2
4599.5,1.4,56.97,43.37,2.1,1889.8,210.4,10.68,2
3483.0,23.1,65.91,10.37,4.25,4404.3,49.3,32.36,1
4207.1,34.8,59.99,31.85,0.87,3646.5,167.0,14.34,2
5713.4,-7.7,49.06,3.2,0.21,529.8,-1.9,37.17,0
3923.7,-16.0,62.26,21.18,3.95,4159.4,57.3,19.97,2
682.3,28.0,93.39,49.33,0.47,3414.1,223.5,15.74,2
6085.7,-25.7,46.63,6.83,4.94,171.2,-8.3,27.7,1
4637.2,6.2,56.69,22.34,3.41,677.2,88.9,17.53,2
4559.1,-9.6,57.28,16.74,3.79,3181.8,45.4,21.42,1
1794.1,-36.9,81.55,45.44,1.3,3316.4,149.6,14.71,0
4453.3,-14.0,58.08,43.73,3.4,3735.8,195.5,10.81,2
2863.2,-20.1,71.34,13.41,0.31,3604.0,16.0,30.47,0
4407.4,11.5,58.44,5.9,4.21,3301.0,24.1,36.76,1
1139.6,31.2,88.36,32.1,0.93,3833.5,141.3,20.99,2
4447.1,-19.9,58.13,18.15,3.52,2879.7,41.2,20.65,1
6496.5,20.9,44.06,34.26,1.2,1311.3,191.7,9.95,2
789.3,-35.8,92.2,3.54,0.44,4562.8,-30.9,68.08,2
6363.0,0.4,44.88,8.4,2.46,100.9,24.0,24.39,1
2941.4,-34.7,70.63,34.95,0.93,1839.1,104.0,15.71,2
5724.5,30.1,48.99,12.19,3.67,3647.1,68.2,22.07,1
5194.3,17.5,52.63,43.16,1.26,2141.5,233.5,9.9,2
3902.1,9.3,62.43,4.81,1.78,133.9,18.5,42.15,0
4930.7,21.8,54.52,12.34,2.88,339.2,58.6,24.4,1
5771.1,8.6,48.68,49.93,1.5,3246.7,284.0,8.12,2
2924.8,32.7,70.78,22.79,1.95,4824.7,108.8,21.59,2
2462.2,13.5,75.04,35.74,4.1,2763.8,152.5,16.4,2
4505.6,29.3,57.69,10.77,0.98,2538.7,58.9,27.78,1
5347.1,-1.2,51.56,31.27,0.5,1598.4,137.8,12.49,2
5073.7,-31.2,53.49,36.85,1.71,1290.9,140.5,11.42,2
5286.9,-0.4,51.98,17.09,2.18,114.7,59.0,19.18,1
3113.5,-30.5,69.1,41.79,2.76,1372.0,149.7,13.34,2
5407.0,4.4,51.15,30.96,1.92,2251.1,142.1,12.49,2
1221.3,-3.8,87.49,20.68,3.97,997.8,56.0,28.52,2
3766.9,6.7,63.54,28.77,0.29,445.9,118.1,16.39,2
534.6,-39.2,95.07,29.68,2.22,3591.5,55.9,23.96,2
2447.5,-25.4,75.18,9.95,1.97,4474.2,-2.2,37.69,0
2698.8,-3.2,72.84,21.33,3.27,4684.5,65.3,23.25,1
2877.0,31.3,71.21,18.48,4.83,3093.8,87.9,25.0,1
4672.8,-11.2,56.42,21.24,2.6,273.3,66.1,18.06,1
2831.3,-8.2,71.63,38.53,4.94,3706.9,149.8,14.76,2
3192.2,13.6,68.41,25.16,1.58,559.4,102.6,19.46,1
1925.3,5.3,80.24,47.14,0.25,3352.0,203.2,14.04,2
2739.5,-17.6,72.46,16.1,0.91,3899.0,28.7,27.77,1
1863.6,-9.2,80.85,21.95,2.04,3632.1,58.5,25.3,1
939.2,-23.7,90.54,39.77,1.65,4759.9,123.2,18.19,0
4120.7,32.5,60.68,28.21,0.58,3693.3,143.4,15.88,2
4509.3,-30.2,57.66,28.26,2.22,3469.1,83.8,15.07,2
4216.9,-12.1,59.92,4.56,1.76,1316.1,-3.4,41.15,0
3281.0,-38.1,67.64,21.13,0.7,4624.6,32.0,21.73,2
2778.7,-23.4,72.1,15.0,1.55,905.9,18.6,28.85,1
5680.0,18.5,49.29,49.97,4.44,4525.4,292.5,8.22,2
3614.5,-24.9,64.8,16.8,1.58,1570.2,27.0,24.18,1
3375.1,-34.0,66.83,44.46,3.6,659.5,165.8,12.27,2
653.9,-4.4,93.71,34.46,3.1,4135.1,113.7,21.08,2
2547.5,-39.3,74.24,18.36,2.19,22.5,15.7,26.17,2
2781.2,-33.6,72.08,28.09,1.27,4162.1,67.5,18.92,2
2892.9,20.6,71.07,42.35,1.91,1318.9,201.6,13.58,2
3981.0,17.9,61.79,44.4,3.0,4424.8,225.3,11.36,2
3701.6,28.6,64.08,9.7,1.82,3460.5,52.8,32.53,0
4147.4,24.1,60.47,18.3,1.15,3334.3,84.7,21.37,1
5089.3,11.2,53.38,18.09,0.67,1832.9,74.7,19.0,1
5377.9,-36.1,51.35,4.02,4.41,306.4,-28.2,36.63,2
4808.7,18.7,55.41,30.72,2.26,4152.1,149.5,13.61,2
6233.1,23.4,45.69,43.03,3.16,862.8,254.3,8.62,2
609.4,19.9,94.22,20.32,2.5,1867.6,76.1,31.08,0
1674.7,-1.9,82.76,37.52,4.38,3005.8,139.7,17.42,2
545.4,-22.5,94.94,32.13,2.78,2416.4,83.9,22.54,1
4384.8,23.4,58.61,20.03,2.46,1001.3,93.3,19.52,1
5888.2,14.5,47.91,8.77,4.63,711.7,38.9,25.52,1
1960.9,33.6,79.88,36.05,3.63,625.0,169.8,17.35,2
6062.2,-28.3,46.78,43.02,0.65,4316.4,199.7,8.82,2
861.6,-23.1,91.39,34.92,0.97,167.5,98.8,20.35,1
6106.6,-24.1,46.5,2.86,3.96,4885.3,-19.0,36.16,1
2609.7,19.4,73.66,12.38,4.2,1000.7,51.2,32.91,1
1108.5,-26.0,88.7,5.34,2.77,560.5,-17.1,57.84,0
3415.2,-35.0,66.48,29.38,2.82,2889.1,77.2,16.88,2
2040.7,34.9,79.09,38.31,3.2,409.1,184.0,16.37,2
2209.2,-38.1,77.45,7.31,2.25,3016.2,-23.3,44.75,2
2343.7,22.6,76.16,42.24,3.43,4254.6,196.9,14.58,2
5318.2,-12.6,51.76,28.66,0.63,249.0,110.2,13.39,2
3735.0,23.1,63.8,35.12,4.81,4001.3,170.1,14.14,2
2367.8,1.6,75.93,48.63,3.78,1978.4,214.1,12.95,2
4162.0,27.6,60.35,6.02,3.19,805.9,40.4,37.68,0
4796.9,29.5,55.5,45.26,1.65,888.7,254.3,10.04,2
2135.7,-39.3,78.16,8.05,0.89,4594.6,-22.4,43.3,2
2981.3,-34.3,70.28,20.86,2.11,561.9,33.2,22.77,2
1231.3,-21.2,87.38,42.87,3.34,4335.2,144.8,16.53,2
1586.9,10.2,83.66,45.5,3.21,2725.8,194.7,15.07,2
4586.7,26.6,57.07,26.31,1.97,204.9,130.3,15.72,2
1588.6,-5.5,83.64,30.52,3.11,2327.7,100.0,20.64,1
3651.0,5.5,64.5,35.99,4.09,4089.1,156.8,14.02,2
4754.3,-25.9,55.82,41.97,0.23,3633.8,175.8,10.74,2
1141.3,20.4,88.35,7.83,2.31,2449.0,35.7,49.54,0
3903.9,32.5,62.42,40.88,3.82,4301.6,216.4,12.27,2
2039.4,-19.9,79.11,25.1,2.78,610.6,62.6,22.54,1
6277.6,-2.9,45.41,23.63,3.29,4550.6,97.2,13.5,2
3401.3,-33.5,66.6,22.35,2.63,4233.7,42.9,20.59,2
5336.0,1.9,51.64,26.44,4.96,3544.3,111.8,14.17,2
3801.4,-2.3,63.25,47.36,0.37,4091.3,222.1,11.03,2
760.5,-29.2,92.52,28.31,2.51,2723.6,61.1,24.15,1
4298.9,-6.8,59.28,47.75,0.55,3379.1,227.6,10.26,2
6208.4,-14.9,45.85,10.65,0.88,2807.4,17.7,22.2,1
4109.7,-0.9,60.76,36.76,1.98,1783.6,159.7,13.0,2
5415.1,3.9,51.09,40.99,0.86,2848.6,207.9,10.02,2
5805.2,-39.4,48.45,34.6,4.82,1294.8,125.8,10.86,2
1868.5,17.1,80.8,31.13,4.74,2207.0,127.4,19.64,2
1772.3,13.5,81.77,29.11,1.75,1411.1,113.3,20.91,2
4165.9,-12.5,60.32,43.32,3.23,623.2,190.3,11.31,2
2966.2,-36.0,70.41,41.44,2.72,1616.1,140.4,13.69,2
5539.2,16.6,50.24,7.87,4.1,4261.4,37.0,28.11,1
5900.1,31.6,47.83,42.73,3.17,1911.6,255.1,9.07,2
2620.5,-22.0,73.56,21.88,0.1,3742.5,48.6,23.08,1
1921.2,-15.7,80.28,14.18,3.84,884.2,21.1,33.2,1
5183.2,-26.2,52.71,43.75,3.76,2127.9,193.8,9.81,2
2148.8,3.3,78.04,22.74,2.6,583.1,75.6,23.84,1
5435.7,-28.4,50.95,40.8,4.52,701.7,174.5,10.03,2
3042.4,-13.3,69.73,14.64,4.55,3091.0,28.0,28.3,1
4505.3,12.3,57.69,2.19,2.67,3041.3,15.5,47.33,0
1073.2,2.0,89.08,25.78,3.08,1074.7,82.7,24.89,1
4243.2,-11.0,59.71,6.81,4.98,2377.4,4.3,35.52,1
3210.6,-8.5,68.25,38.21,1.56,4317.9,151.5,14.16,2
4019.7,2.2,61.48,15.25,1.69,879.3,48.7,24.35,1
1508.1,-39.6,84.47,23.29,1.0,105.9,32.3,25.37,2
4921.2,-34.1,54.59,6.18,4.49,3263.5,-20.2,33.74,1
5676.8,26.1,49.31,15.76,3.75,277.0,80.6,19.14,1
1800.4,-34.2,81.48,39.51,0.62,4899.9,119.2,16.46,2
1074.3,13.0,89.07,9.28,4.91,3052.0,32.3,46.21,1
641.8,29.0,93.85,33.06,3.68,2357.3,140.4,21.79,2
4351.8,-19.7,58.87,46.04,4.27,2155.7,203.8,10.5,2
4142.6,-12.2,60.5,34.63,0.34,2869.6,135.8,13.56,2
3780.2,2.7,63.43,40.93,2.57,462.2,185.3,12.45,2
1891.7,26.1,80.57,7.23,3.52,4650.8,40.4,46.76,0
2845.4,30.6,71.5,14.04,2.76,3132.0,69.1,29.75,1
4066.9,15.5,61.11,44.94,3.37,928.1,227.6,11.12,2
3480.6,-33.5,65.93,36.33,4.11,2817.3,118.1,14.23,2
6426.7,10.2,44.49,32.7,1.93,674.9,169.5,10.42,2
1318.6,-9.2,86.45,33.86,4.26,97.6,110.8,19.71,2
4670.9,-4.7,56.44,21.88,0.9,3156.3,75.9,17.7,2
2925.9,-36.3,70.77,4.14,1.43,3245.9,-29.3,50.06,2
3069.2,-25.7,69.49,39.65,0.31,2922.6,141.3,14.0,2
4805.6,19.3,55.44,34.58,1.89,925.6,173.6,12.44,2
4654.6,-6.0,56.56,24.69,1.96,3021.1,89.4,16.3,2
6447.5,-17.4,44.36,45.19,4.05,292.0,233.5,8.04,2
1270.4,-11.2,86.97,18.14,3.3,3050.1,38.7,30.91,0
1124.7,24.1,88.52,16.13,2.24,2774.5,66.1,33.88,0
4846.0,16.2,55.14,43.89,3.3,3279.7,232.2,10.23,2
3970.3,-19.6,61.88,40.26,0.36,4478.4,161.1,12.31,2
2145.0,-31.2,78.07,26.72,0.98,4253.3,59.4,21.26,2
976.5,-21.1,90.13,8.28,3.17,4903.5,-4.8,49.32,0
1013.9,29.1,89.72,12.32,3.24,4881.4,57.7,40.19,0
5865.1,3.6,48.06,33.5,3.89,3863.9,162.1,11.05,2
1651.2,0.0,83.0,20.48,2.07,4782.5,60.6,27.23,1
2440.2,4.7,75.25,42.15,3.64,4337.7,179.5,14.43,2
1859.9,-12.5,80.89,47.6,3.45,3640.6,187.3,14.04,2
2630.0,20.5,73.47,40.67,4.82,386.2,188.8,14.5,2
916.5,-0.8,90.79,20.12,1.15,254.8,55.8,30.14,0
3614.4,-31.2,64.8,39.86,2.8,4189.6,142.9,13.0,2
905.7,-30.3,90.91,18.87,3.05,2453.4,21.3,31.49,2
5302.1,0.3,51.87,10.02,4.99,4074.9,28.4,25.91,1
1902.3,30.2,80.46,3.6,1.09,1571.5,35.6,59.15,0
3740.1,-16.9,63.76,20.51,2.66,1994.3,52.4,20.89,1
5780.5,25.2,48.62,45.37,1.8,3503.9,266.2,8.78,2
4405.3,17.3,58.45,13.47,2.68,4577.5,57.5,24.9,1
3697.7,-21.4,64.11,11.91,1.24,447.9,10.9,29.26,1
2446.0,-37.3,75.19,48.55,0.33,4308.8,175.8,12.84,2
2498.0,-32.4,74.7,3.2,2.91,3967.1,-27.6,56.59,2
4516.9,14.6,57.6,39.72,1.75,1584.5,198.4,11.59,2
6464.8,-25.0,44.25,17.43,0.99,1782.5,41.1,16.13,2
4471.0,-12.2,57.95,3.8,1.69,241.8,-5.3,41.99,2
3846.7,-2.4,62.88,46.05,0.34,88.5,214.0,11.22,2
4883.9,14.4,54.86,8.7,4.76,2390.3,36.9,29.33,1
3291.2,-31.5,67.55,28.49,2.95,486.7,75.1,17.55,2
860.9,-9.5,91.4,15.15,4.09,978.1,28.3,36.34,1
3873.8,-3.6,62.66,5.13,2.17,4235.4,6.4,41.42,0
6245.8,0.6,45.61,4.4,4.53,2859.4,10.0,31.68,1
1551.8,21.4,84.02,7.55,2.47,3171.8,36.3,47.88,0
4640.0,-27.1,56.67,5.43,2.91,945.5,-15.7,36.74,0
1705.6,20.6,82.44,38.51,2.51,4145.0,167.7,17.0,2
3715.0,12.0,63.96,25.31,3.69,4341.2,104.8,18.12,1
1080.1,1.7,89.01,18.46,2.88,2621.4,52.3,31.28,0
3202.2,12.5,68.32,22.08,1.43,4563.7,86.6,21.3,1
5037.0,-9.1,53.75,46.59,0.81,4225.7,228.8,9.5,2
2585.4,-29.6,73.88,45.72,3.07,3659.3,168.0,13.26,2
4489.5,9.9,57.81,36.35,2.5,3673.0,172.0,12.47,2
5272.7,-0.6,52.08,44.46,0.57,535.9,225.7,9.56,2
6063.1,8.0,46.77,17.34,2.04,1361.5,71.9,17.11,2
1907.9,-14.7,80.41,20.29,2.62,343.6,46.1,26.54,1
2895.9,28.0,71.04,31.46,4.15,53.3,147.4,17.14,2
1414.5,4.1,85.45,31.93,0.47,800.0,115.2,20.38,2
6454.9,-33.6,44.31,25.12,1.81,4403.6,76.8,12.62,2
6062.0,-6.3,46.78,21.23,4.13,1207.0,78.6,14.98,2
3739.7,16.7,63.76,49.34,3.28,4851.1,253.4,10.75,2
5552.2,19.6,50.15,41.41,1.52,2990.5,228.4,9.75,2
3625.7,-2.9,64.71,22.88,4.24,1193.9,77.2,19.68,1
4241.5,27.1,59.72,36.91,2.52,2490.7,190.0,12.73,2
1034.7,-19.9,89.5,14.94,2.54,1103.3,17.6,35.89,0
5031.6,-9.2,53.79,6.81,4.89,4920.0,6.9,32.0,1
1266.3,27.4,87.01,18.92,4.74,4237.9,80.3,30.09,1
5456.4,27.2,50.81,21.34,1.86,140.9,109.2,16.21,2
5192.2,11.4,52.65,2.79,0.79,4739.4,16.1,41.15,0
4752.5,24.4,55.83,41.11,1.7,3608.1,220.3,10.92,2
717.0,-33.3,93.0,19.24,0.25,421.1,19.1,31.81,2
2318.8,24.9,76.4,29.86,0.2,3356.5,131.9,19.17,2
2078.7,-16.0,78.72,5.55,2.04,3238.2,-6.0,50.62,0
2660.8,-26.6,73.19,10.4,4.71,1101.8,-1.6,35.88,0
1025.9,-22.0,89.59,44.71,4.37,3794.6,151.9,16.38,2
6121.7,-8.7,46.4,31.22,2.61,444.5,137.5,11.26,2
3822.8,-21.2,63.08,47.61,2.87,2452.3,205.2,10.95,2
2333.1,-16.0,76.26,49.94,0.13,59.5,204.1,12.72,2
2881.9,-29.9,71.17,19.85,1.16,4844.0,32.7,23.84,1
3183.2,-17.8,68.49,16.34,0.22,3760.3,30.8,26.0,1
4103.6,2.9,60.81,43.2,3.8,802.7,204.1,11.43,2
3594.1,-6.9,64.97,49.93,0.81,1715.0,231.6,10.84,2
6016.4,-14.0,47.08,32.22,4.36,811.2,137.7,11.15,2
3481.8,16.0,65.92,40.17,3.25,3835.4,190.5,13.14,2
6452.9,27.0,44.32,39.52,1.22,303.9,235.1,8.95,2
5608.5,16.8,49.77,19.06,0.87,4203.6,87.5,17.13,2
1751.1,-15.1,81.98,29.56,3.18,4711.6,86.8,20.72,1
6083.6,15.8,46.64,41.99,4.51,3386.4,236.6,8.97,2
1198.2,-28.6,87.73,35.03,3.62,1072.7,96.3,19.48,1
5404.7,-30.2,51.16,3.02,1.81,1806.8,-24.9,39.31,2
2783.7,-14.1,72.06,18.16,2.98,2391.4,40.9,25.59,1
5767.8,20.6,48.7,8.93,1.62,3027.1,45.3,25.72,1
5708.3,-21.5,49.1,13.18,5.0,3346.6,21.0,21.18,1
5335.6,-35.3,51.64,45.46,3.77,2775.5,199.3,9.31,2
5240.2,-30.1,52.31,3.77,3.11,1763.1,-23.0,37.98,2
2328.1,24.4,76.31,12.55,2.17,4455.7,56.2,33.84,0
985.5,7.5,90.03,16.86,3.13,416.1,51.8,33.52,0
2917.9,-21.0,70.84,31.61,1.77,2336.6,99.4,17.03,2
1541.1,1.6,84.13,27.64,0.24,3880.1,93.2,22.35,1
4669.7,-0.4,56.45,12.48,2.04,313.8,36.3,25.11,1
2576.6,9.2,73.97,9.88,4.66,3529.6,32.3,37.2,1
6353.7,-22.5,44.94,13.37,3.17,4100.4,22.8,19.23,1
4345.8,24.8,58.91,26.12,0.51,3307.5,125.9,16.31,2
5434.9,-16.8,50.95,15.02,4.44,74.6,33.3,20.37,1
1295.1,12.1,86.7,47.48,1.42,908.9,204.4,15.08,2
5672.1,-38.8,49.34,24.27,1.29,1717.1,60.8,14.4,2
6036.5,-12.1,46.95,4.82,1.56,1176.1,-1.4,31.67,0
3422.4,-13.6,66.42,37.0,2.93,4813.6,141.4,14.13,2
4137.5,0.8,60.54,17.78,2.77,3261.5,59.0,21.79,1
5088.9,-34.5,53.38,33.37,2.51,1491.9,115.0,12.31,2
1549.0,19.3,84.05,15.42,3.62,4649.2,59.7,33.06,0
3515.4,-23.7,65.63,29.4,1.65,3705.6,89.3,16.66,2
2892.0,10.8,71.08,39.06,3.93,1430.2,172.4,14.49,2
1378.2,20.2,85.83,46.54,0.96,1900.6,208.2,15.18,2
2705.2,2.1,72.78,14.53,3.93,1005.2,42.2,29.66,1
909.0,15.6,90.87,18.07,3.35,4855.7,64.2,32.37,0
654.9,9.6,93.7,24.28,3.45,2591.3,82.0,27.33,1
1311.0,-13.3,86.54,46.5,2.46,4481.3,173.7,15.31,2
6278.7,20.7,45.41,45.27,3.37,1739.0,269.3,8.22,2
3797.2,-17.9,63.29,6.31,0.49,4305.6,-4.5,38.79,0
6294.9,2.8,45.3,8.33,4.27,278.9,26.1,24.71,1
3095.0,15.9,69.27,25.78,0.37,4910.6,107.4,19.36,2
2370.9,-11.6,75.9,7.12,0.83,4561.1,2.8,44.34,0
3536.9,-17.3,65.45,18.59,2.93,1822.4,42.3,22.9,1
3137.1,-5.5,68.9,9.12,3.72,3875.9,15.9,36.03,0
1134.0,21.3,88.42,32.53,0.47,3763.8,133.5,20.79,2
4345.0,29.7,58.92,47.58,4.61,4507.3,263.7,10.23,2
1796.2,0.9,81.53,49.84,4.87,1543.2,213.2,13.62,2
4217.5,9.6,59.91,20.01,3.07,2332.9,78.6,19.96,1
4401.2,27.7,58.48,30.75,2.46,4326.3,155.2,14.35,2
1412.1,-32.6,85.47,43.1,3.73,3895.1,136.6,16.1,2
868.1,-22.6,91.32,7.64,1.71,1973.4,-8.1,51.78,0
5184.6,13.2,52.7,35.1,2.52,4230.2,174.8,11.69,2
3258.8,21.8,67.83,21.62,4.59,244.3,94.1,21.45,1
849.0,24.3,91.53,11.9,4.78,3912.4,51.2,41.81,1
6469.2,-8.9,44.22,21.33,4.64,1041.8,79.0,14.11,2
846.7,-33.3,91.56,5.65,1.39,1437.7,-23.8,58.52,2
4670.2,-7.2,56.44,35.38,1.24,2471.1,150.7,12.44,2
6402.1,-22.7,44.64,14.13,1.56,2254.2,26.4,18.5,1
1935.1,-18.2,80.14,16.95,2.26,2607.6,29.1,29.74,1
